time,P,G(i),H_sun,T2m,WS10m,Int
2025-11-01 18:30:00,0.0,0.0,0.0,12.15,6.9,0.0
2025-11-01 19:30:00,0.0,0.0,0.0,12.6,7.45,0.0
2025-11-01 20:30:00,0.0,0.0,0.0,12.8,7.24,0.0
2025-11-01 21:30:00,0.0,0.0,0.0,13.01,7.24,0.0
2025-11-01 22:30:00,0.0,0.0,0.0,13.02,7.17,0.0
2025-11-01 23:30:00,0.0,0.0,0.0,13.36,7.72,0.0
2025-11-02 00:30:00,0.0,0.0,0.0,13.76,7.52,0.0
2025-11-02 01:30:00,0.0,0.0,0.0,13.74,7.59,0.0
2025-11-02 02:30:00,0.0,0.0,0.0,13.89,8.41,0.0
2025-11-02 03:30:00,0.0,0.0,0.0,14.54,9.1,0.0
2025-11-02 04:30:00,0.0,0.0,0.0,15.07,8.9,0.0
2025-11-02 05:30:00,0.0,0.0,0.0,15.45,9.17,0.0
2025-11-02 06:30:00,0.0,1.61,0.74,15.73,9.24,0.0
2025-11-02 07:30:00,6478.2,13.29,7.69,16.07,9.17,0.0
2025-11-02 08:30:00,26663.1,30.46,13.37,16.34,9.45,0.0
2025-11-02 09:30:00,38228.7,39.18,17.38,16.63,9.45,0.0
2025-11-02 10:30:00,42913.5,42.62,19.35,16.57,9.79,0.0
2025-11-02 11:30:00,32628.9,35.05,19.11,16.77,9.17,0.0
2025-11-02 12:30:00,41412.9,41.35,16.65,16.73,9.1,0.0
2025-11-02 13:30:00,10687.2,17.28,12.24,16.96,9.24,0.0
2025-11-02 14:30:00,37734.6,39.67,6.25,17.03,8.97,0.0
2025-11-02 15:30:00,0.0,0.0,-0.93,16.71,8.48,0.0
2025-11-02 16:30:00,0.0,0.0,0.0,16.38,8.34,0.0
2025-11-02 17:30:00,0.0,0.0,0.0,16.34,8.83,0.0
2025-11-02 18:30:00,0.0,0.0,0.0,16.02,9.31,0.0
2025-11-02 19:30:00,0.0,0.0,0.0,14.82,8.69,0.0
2025-11-02 20:30:00,0.0,0.0,0.0,14.38,7.59,0.0
2025-11-02 21:30:00,0.0,0.0,0.0,13.68,7.66,0.0
2025-11-02 22:30:00,0.0,0.0,0.0,11.87,7.31,0.0
2025-11-02 23:30:00,0.0,0.0,0.0,10.96,6.55,0.0
2025-11-03 00:30:00,0.0,0.0,0.0,10.55,6.21,0.0
2025-11-03 01:30:00,0.0,0.0,0.0,10.3,6.48,0.0
2025-11-03 02:30:00,0.0,0.0,0.0,10.24,7.03,0.0
2025-11-03 03:30:00,0.0,0.0,0.0,10.44,7.1,0.0
2025-11-03 04:30:00,0.0,0.0,0.0,10.78,7.31,0.0
2025-11-03 05:30:00,0.0,0.0,0.0,10.87,7.17,0.0
2025-11-03 06:30:00,0.0,5.3,0.46,10.48,7.24,0.0
2025-11-03 07:30:00,194748.6,141.4,7.4,10.4,7.52,0.0
2025-11-03 08:30:00,498711.6,322.67,13.07,10.62,8.14,0.0
2025-11-03 09:30:00,697742.4,443.24,17.07,11.21,8.21,0.0
2025-11-03 10:30:00,703140.9,448.51,19.04,11.87,7.31,0.0
2025-11-03 11:30:00,570941.7,367.34,18.79,12.09,7.24,0.0
2025-11-03 12:30:00,509252.4,330.78,16.35,12.44,6.62,0.0
2025-11-03 13:30:00,388216.2,258.84,11.95,12.29,6.48,0.0
2025-11-03 14:30:00,206954.7,152.53,5.97,12.07,5.86,0.0
2025-11-03 15:30:00,0.0,0.0,-1.19,11.17,4.9,0.0
2025-11-03 16:30:00,0.0,0.0,0.0,10.14,4.21,0.0
2025-11-03 17:30:00,0.0,0.0,0.0,9.62,4.07,0.0
2025-11-03 18:30:00,0.0,0.0,0.0,8.93,4.07,0.0
2025-11-03 19:30:00,0.0,0.0,0.0,8.63,3.86,0.0
2025-11-03 20:30:00,0.0,0.0,0.0,8.02,3.66,0.0
2025-11-03 21:30:00,0.0,0.0,0.0,7.68,4.34,0.0
2025-11-03 22:30:00,0.0,0.0,0.0,7.39,5.38,0.0
2025-11-03 23:30:00,0.0,0.0,0.0,7.7,6.28,0.0
2025-11-04 00:30:00,0.0,0.0,0.0,8.15,6.83,0.0
2025-11-04 01:30:00,0.0,0.0,0.0,8.26,6.69,0.0
2025-11-04 02:30:00,0.0,0.0,0.0,7.92,7.38,0.0
2025-11-04 03:30:00,0.0,0.0,0.0,7.8,8.07,0.0
2025-11-04 04:30:00,0.0,0.0,0.0,7.98,8.48,0.0
2025-11-04 05:30:00,0.0,0.0,0.0,8.23,8.97,0.0
2025-11-04 06:30:00,0.0,2.81,0.19,8.25,9.24,0.0
2025-11-04 07:30:00,64489.2,56.62,7.12,8.4,8.41,0.0
2025-11-04 08:30:00,295728.0,197.72,12.77,8.79,8.07,0.0
2025-11-04 09:30:00,604888.2,383.69,16.76,9.38,6.9,0.0
2025-11-04 10:30:00,831057.9,525.96,18.73,10.32,6.76,0.0
2025-11-04 11:30:00,669139.5,427.15,18.48,11.11,6.83,0.0
2025-11-04 12:30:00,558534.3,359.66,16.05,11.32,6.62,0.0
2025-11-04 13:30:00,429080.1,282.73,11.67,11.25,6.34,0.0
2025-11-04 14:30:00,165212.4,125.14,5.7,11.0,6.34,0.0
2025-11-04 15:30:00,0.0,0.0,-1.45,10.44,6.28,0.0
2025-11-04 16:30:00,0.0,0.0,0.0,9.65,6.21,0.0
2025-11-04 17:30:00,0.0,0.0,0.0,8.97,6.14,0.0
2025-11-04 18:30:00,0.0,0.0,0.0,8.65,6.48,0.0
2025-11-04 19:30:00,0.0,0.0,0.0,8.47,6.48,0.0
2025-11-04 20:30:00,0.0,0.0,0.0,8.31,6.07,0.0
2025-11-04 21:30:00,0.0,0.0,0.0,8.19,5.93,0.0
2025-11-04 22:30:00,0.0,0.0,0.0,7.95,6.34,0.0
2025-11-04 23:30:00,0.0,0.0,0.0,7.8,6.69,0.0
2025-11-05 00:30:00,0.0,0.0,0.0,7.83,6.62,0.0
2025-11-05 01:30:00,0.0,0.0,0.0,7.8,6.62,0.0
2025-11-05 02:30:00,0.0,0.0,0.0,7.61,6.62,0.0
2025-11-05 03:30:00,0.0,0.0,0.0,7.85,6.55,0.0
2025-11-05 04:30:00,0.0,0.0,0.0,7.95,6.34,0.0
2025-11-05 05:30:00,0.0,0.0,0.0,8.17,6.07,0.0
2025-11-05 06:30:00,0.0,0.0,-0.08,8.33,6.34,0.0
2025-11-05 07:30:00,31000.2,32.98,6.83,8.76,7.1,0.0
2025-11-05 08:30:00,193449.3,136.86,12.48,9.45,7.79,0.0
2025-11-05 09:30:00,512949.0,328.65,16.46,9.97,8.28,0.0
2025-11-05 10:30:00,521001.0,333.67,18.42,10.78,10.21,0.0
2025-11-05 11:30:00,472396.2,303.77,18.18,10.96,9.59,0.0
2025-11-05 12:30:00,40369.8,39.74,15.75,11.11,9.72,0.0
2025-11-05 13:30:00,19379.7,24.19,11.38,10.84,8.97,0.0
2025-11-05 14:30:00,5069.1,11.68,5.43,10.98,8.28,0.0
2025-11-05 15:30:00,0.0,0.0,-1.7,11.19,7.86,0.0
2025-11-05 16:30:00,0.0,0.0,0.0,11.31,7.72,0.0
2025-11-05 17:30:00,0.0,0.0,0.0,11.47,7.52,0.0
2025-11-05 18:30:00,0.0,0.0,0.0,11.78,7.38,0.0
2025-11-05 19:30:00,0.0,0.0,0.0,11.97,7.38,0.0
2025-11-05 20:30:00,0.0,0.0,0.0,11.91,7.31,0.0
2025-11-05 21:30:00,0.0,0.0,0.0,11.91,7.03,0.0
2025-11-05 22:30:00,0.0,0.0,0.0,11.53,6.76,0.0
2025-11-05 23:30:00,0.0,0.0,0.0,11.29,6.97,0.0
2025-11-06 00:30:00,0.0,0.0,0.0,11.25,7.03,0.0
2025-11-06 01:30:00,0.0,0.0,0.0,11.52,6.97,0.0
2025-11-06 02:30:00,0.0,0.0,0.0,11.56,6.83,0.0
2025-11-06 03:30:00,0.0,0.0,0.0,11.67,6.55,0.0
2025-11-06 04:30:00,0.0,0.0,0.0,11.78,6.14,0.0
2025-11-06 05:30:00,0.0,0.0,0.0,11.85,5.79,0.0
2025-11-06 06:30:00,0.0,0.0,-0.35,11.68,5.66,0.0
2025-11-06 07:30:00,74206.5,63.83,6.55,11.73,5.59,0.0
2025-11-06 08:30:00,160783.8,118.46,12.19,11.74,5.31,0.0
2025-11-06 09:30:00,310221.6,210.0,16.16,11.98,6.34,0.0
2025-11-06 10:30:00,298820.7,203.4,18.12,12.01,5.59,0.0
2025-11-06 11:30:00,318694.5,215.58,17.88,12.11,5.38,0.0
2025-11-06 12:30:00,506653.8,330.55,15.46,12.23,4.97,0.0
2025-11-06 13:30:00,463502.4,307.18,11.11,12.33,4.41,0.0
2025-11-06 14:30:00,184976.4,139.42,5.17,12.27,4.07,0.0
2025-11-06 15:30:00,0.0,0.0,-1.95,11.59,3.24,0.0
2025-11-06 16:30:00,0.0,0.0,0.0,10.84,2.97,0.0
2025-11-06 17:30:00,0.0,0.0,0.0,10.35,2.62,0.0
2025-11-06 18:30:00,0.0,0.0,0.0,9.81,2.41,0.0
2025-11-06 19:30:00,0.0,0.0,0.0,9.68,2.62,0.0
2025-11-06 20:30:00,0.0,0.0,0.0,9.39,2.62,0.0
2025-11-06 21:30:00,0.0,0.0,0.0,9.21,2.41,0.0
2025-11-06 22:30:00,0.0,0.0,0.0,8.67,1.72,0.0
2025-11-06 23:30:00,0.0,0.0,0.0,7.29,1.66,0.0
2025-11-07 00:30:00,0.0,0.0,0.0,7.7,1.59,0.0
2025-11-07 01:30:00,0.0,0.0,0.0,8.26,1.93,0.0
2025-11-07 02:30:00,0.0,0.0,0.0,8.52,1.93,0.0
2025-11-07 03:30:00,0.0,0.0,0.0,8.55,1.93,0.0
2025-11-07 04:30:00,0.0,0.0,0.0,8.97,1.45,0.0
2025-11-07 05:30:00,0.0,0.0,0.0,9.39,1.59,0.0
2025-11-07 06:30:00,0.0,0.0,-0.61,9.6,1.93,0.0
2025-11-07 07:30:00,5105.7,11.7,6.28,9.75,2.28,0.0
2025-11-07 08:30:00,27999.0,30.79,11.9,10.13,2.83,0.0
2025-11-07 09:30:00,97905.0,78.18,15.86,10.43,3.24,0.0
2025-11-07 10:30:00,116095.2,90.02,17.82,10.93,3.93,0.0
2025-11-07 11:30:00,112837.8,88.1,17.58,10.83,4.34,0.0
2025-11-07 12:30:00,207668.4,146.17,15.18,10.67,4.55,0.0
2025-11-07 13:30:00,74664.0,63.18,10.84,10.38,4.14,0.0
2025-11-07 14:30:00,66648.6,59.31,4.91,9.91,3.93,0.0
2025-11-07 15:30:00,0.0,0.0,-2.2,9.3,3.59,0.0
2025-11-07 16:30:00,0.0,0.0,0.0,8.58,3.1,0.0
2025-11-07 17:30:00,0.0,0.0,0.0,7.67,2.69,0.0
2025-11-07 18:30:00,0.0,0.0,0.0,6.8,2.28,0.0
2025-11-07 19:30:00,0.0,0.0,0.0,7.0,2.34,0.0
2025-11-07 20:30:00,0.0,0.0,0.0,7.05,2.62,0.0
2025-11-07 21:30:00,0.0,0.0,0.0,6.96,2.34,0.0
2025-11-07 22:30:00,0.0,0.0,0.0,6.14,1.86,0.0
2025-11-07 23:30:00,0.0,0.0,0.0,4.82,2.07,0.0
2025-11-08 00:30:00,0.0,0.0,0.0,4.29,2.0,0.0
2025-11-08 01:30:00,0.0,0.0,0.0,4.1,1.86,0.0
2025-11-08 02:30:00,0.0,0.0,0.0,3.87,2.0,0.0
2025-11-08 03:30:00,0.0,0.0,0.0,3.98,2.07,0.0
2025-11-08 04:30:00,0.0,0.0,0.0,3.92,1.93,0.0
2025-11-08 05:30:00,0.0,0.0,0.0,4.1,2.0,0.0
2025-11-08 06:30:00,0.0,0.0,-0.88,3.94,2.0,0.0
2025-11-08 07:30:00,187977.6,135.34,6.0,4.29,1.93,0.0
2025-11-08 08:30:00,427542.9,277.73,11.62,5.61,2.14,0.0
2025-11-08 09:30:00,462294.6,300.33,15.57,7.58,1.86,0.0
2025-11-08 10:30:00,292159.5,199.51,17.52,9.43,0.83,0.0
2025-11-08 11:30:00,409791.9,273.5,17.29,10.31,0.07,0.0
2025-11-08 12:30:00,258542.4,179.32,14.9,10.6,0.76,0.0
2025-11-08 13:30:00,83868.9,69.54,10.57,10.33,1.17,0.0
2025-11-08 14:30:00,20532.6,25.28,4.66,10.03,1.38,0.0
2025-11-08 15:30:00,0.0,0.0,-2.44,9.4,1.17,0.0
2025-11-08 16:30:00,0.0,0.0,0.0,8.64,1.31,0.0
2025-11-08 17:30:00,0.0,0.0,0.0,8.64,1.52,0.0
2025-11-08 18:30:00,0.0,0.0,0.0,8.49,1.72,0.0
2025-11-08 19:30:00,0.0,0.0,0.0,8.39,1.86,0.0
2025-11-08 20:30:00,0.0,0.0,0.0,8.46,2.14,0.0
2025-11-08 21:30:00,0.0,0.0,0.0,8.48,2.07,0.0
2025-11-08 22:30:00,0.0,0.0,0.0,8.75,1.66,0.0
2025-11-08 23:30:00,0.0,0.0,0.0,8.69,2.0,0.0
2025-11-09 00:30:00,0.0,0.0,0.0,8.75,2.21,0.0
2025-11-09 01:30:00,0.0,0.0,0.0,8.67,2.34,0.0
2025-11-09 02:30:00,0.0,0.0,0.0,8.87,2.69,0.0
2025-11-09 03:30:00,0.0,0.0,0.0,8.88,2.9,0.0
2025-11-09 04:30:00,0.0,0.0,0.0,8.94,3.03,0.0
2025-11-09 05:30:00,0.0,0.0,0.0,9.04,3.24,0.0
2025-11-09 06:30:00,0.0,0.0,-1.14,9.07,3.38,0.0
2025-11-09 07:30:00,13743.3,19.48,5.73,9.12,3.45,0.0
2025-11-09 08:30:00,60426.6,53.48,11.33,9.09,3.66,0.0
2025-11-09 09:30:00,148650.9,109.73,15.28,9.26,4.28,0.0
2025-11-09 10:30:00,139775.4,104.47,17.23,8.91,4.28,0.0
2025-11-09 11:30:00,149291.4,110.1,17.01,8.86,4.28,0.0
2025-11-09 12:30:00,203679.0,143.14,14.62,8.86,4.34,0.0
2025-11-09 13:30:00,60664.5,53.58,10.31,8.9,4.28,0.0
2025-11-09 14:30:00,22893.3,27.19,4.42,8.79,4.55,0.0
2025-11-09 15:30:00,0.0,0.0,-2.67,8.68,4.0,0.0
2025-11-09 16:30:00,0.0,0.0,0.0,8.67,4.0,0.0
2025-11-09 17:30:00,0.0,0.0,0.0,8.65,4.0,0.0
2025-11-09 18:30:00,0.0,0.0,0.0,8.57,3.93,0.0
2025-11-09 19:30:00,0.0,0.0,0.0,8.47,4.0,0.0
2025-11-09 20:30:00,0.0,0.0,0.0,8.6,3.93,0.0
2025-11-09 21:30:00,0.0,0.0,0.0,8.56,4.07,0.0
2025-11-09 22:30:00,0.0,0.0,0.0,8.74,3.93,0.0
2025-11-09 23:30:00,0.0,0.0,0.0,8.8,3.93,0.0
2025-11-10 00:30:00,0.0,0.0,0.0,8.8,4.0,0.0
2025-11-10 01:30:00,0.0,0.0,0.0,8.93,4.14,0.0
2025-11-10 02:30:00,0.0,0.0,0.0,8.79,4.14,0.0
2025-11-10 03:30:00,0.0,0.0,0.0,8.84,4.0,0.0
2025-11-10 04:30:00,0.0,0.0,0.0,8.7,4.14,0.0
2025-11-10 05:30:00,0.0,0.0,0.0,8.66,4.14,0.0
2025-11-10 06:30:00,0.0,0.0,-1.4,8.59,4.14,0.0
2025-11-10 07:30:00,45987.9,44.15,5.46,8.51,4.14,0.0
2025-11-10 08:30:00,84253.2,68.99,11.06,8.5,4.34,0.0
2025-11-10 09:30:00,90841.2,73.21,14.99,8.52,4.9,0.0
2025-11-10 10:30:00,99039.6,78.58,16.95,8.55,5.31,0.0
2025-11-10 11:30:00,118895.1,91.05,16.72,8.52,5.38,0.0
2025-11-10 12:30:00,80446.8,66.64,14.35,8.5,5.17,0.0
2025-11-10 13:30:00,53802.0,48.78,10.06,8.44,5.1,0.0
2025-11-10 14:30:00,11400.9,17.64,4.18,8.32,4.9,0.0
2025-11-10 15:30:00,0.0,0.0,-2.89,8.16,4.07,0.0
2025-11-10 16:30:00,0.0,0.0,0.0,8.09,4.07,0.0
2025-11-10 17:30:00,0.0,0.0,0.0,7.97,4.21,0.0
2025-11-10 18:30:00,0.0,0.0,0.0,7.76,4.21,0.0
2025-11-10 19:30:00,0.0,0.0,0.0,7.7,4.14,0.0
2025-11-10 20:30:00,0.0,0.0,0.0,7.62,3.93,0.0
2025-11-10 21:30:00,0.0,0.0,0.0,7.55,3.79,0.0
2025-11-10 22:30:00,0.0,0.0,0.0,7.5,3.38,0.0
2025-11-10 23:30:00,0.0,0.0,0.0,7.38,3.24,0.0
2025-11-11 00:30:00,0.0,0.0,0.0,7.37,3.1,0.0
2025-11-11 01:30:00,0.0,0.0,0.0,7.26,3.03,0.0
2025-11-11 02:30:00,0.0,0.0,0.0,7.19,3.03,0.0
2025-11-11 03:30:00,0.0,0.0,0.0,7.13,2.97,0.0
2025-11-11 04:30:00,0.0,0.0,0.0,6.94,2.9,0.0
2025-11-11 05:30:00,0.0,0.0,0.0,6.87,2.97,0.0
2025-11-11 06:30:00,0.0,0.0,-1.66,6.78,2.97,0.0
2025-11-11 07:30:00,8674.2,14.95,5.2,6.83,2.83,0.0
2025-11-11 08:30:00,47872.8,44.56,10.78,6.83,2.83,0.0
2025-11-11 09:30:00,142831.5,104.89,14.71,6.8,3.79,0.0
2025-11-11 10:30:00,89853.0,72.15,16.66,6.85,4.0,0.0
2025-11-11 11:30:00,74060.1,61.96,16.45,6.8,3.93,0.0
2025-11-11 12:30:00,52392.9,47.59,14.09,6.69,3.72,0.0
2025-11-11 13:30:00,29920.5,31.8,9.81,6.53,3.86,0.0
2025-11-11 14:30:00,6954.0,13.42,3.94,6.49,3.93,0.0
2025-11-11 15:30:00,0.0,0.0,0.0,6.52,3.31,0.0
2025-11-11 16:30:00,0.0,0.0,0.0,6.51,2.83,0.0
2025-11-11 17:30:00,0.0,0.0,0.0,6.48,2.83,0.0
2025-11-11 18:30:00,0.0,0.0,0.0,6.48,3.24,0.0
2025-11-11 19:30:00,0.0,0.0,0.0,6.46,3.66,0.0
2025-11-11 20:30:00,0.0,0.0,0.0,6.49,3.52,0.0
2025-11-11 21:30:00,0.0,0.0,0.0,6.53,3.59,0.0
2025-11-11 22:30:00,0.0,0.0,0.0,6.44,3.52,0.0
2025-11-11 23:30:00,0.0,0.0,0.0,6.45,3.38,0.0
2025-11-12 00:30:00,0.0,0.0,0.0,6.42,3.24,0.0
2025-11-12 01:30:00,0.0,0.0,0.0,6.21,3.17,0.0
2025-11-12 02:30:00,0.0,0.0,0.0,6.11,3.52,0.0
2025-11-12 03:30:00,0.0,0.0,0.0,6.09,3.59,0.0
2025-11-12 04:30:00,0.0,0.0,0.0,6.03,3.52,0.0
2025-11-12 05:30:00,0.0,0.0,0.0,6.03,3.79,0.0
2025-11-12 06:30:00,0.0,0.0,-1.91,5.96,3.79,0.0
2025-11-12 07:30:00,12078.0,17.92,4.93,6.02,3.72,0.0
2025-11-12 08:30:00,46317.3,43.33,10.51,6.08,3.93,0.0
2025-11-12 09:30:00,110275.8,84.95,14.44,6.29,4.21,0.0
2025-11-12 10:30:00,84454.5,68.77,16.39,6.8,5.31,0.0
2025-11-12 11:30:00,88755.0,71.49,16.18,6.94,5.38,0.0
2025-11-12 12:30:00,70528.2,59.61,13.83,7.11,5.17,0.0
2025-11-12 13:30:00,22033.2,25.97,9.56,7.24,4.83,0.0
2025-11-12 14:30:00,10046.7,16.48,3.71,7.34,4.69,0.0
2025-11-12 15:30:00,0.0,0.0,0.0,7.49,4.9,0.0
2025-11-12 16:30:00,0.0,0.0,0.0,7.74,4.83,0.0
2025-11-12 17:30:00,0.0,0.0,0.0,8.04,4.48,0.0
2025-11-12 18:30:00,0.0,0.0,0.0,8.44,4.14,0.0
2025-11-12 19:30:00,0.0,0.0,0.0,8.73,3.66,0.0
2025-11-12 20:30:00,0.0,0.0,0.0,8.86,3.17,0.0
2025-11-12 21:30:00,0.0,0.0,0.0,8.82,3.24,0.0
2025-11-12 22:30:00,0.0,0.0,0.0,8.62,2.97,0.0
2025-11-12 23:30:00,0.0,0.0,0.0,8.66,2.76,0.0
2025-11-13 00:30:00,0.0,0.0,0.0,8.53,2.48,0.0
2025-11-13 01:30:00,0.0,0.0,0.0,8.31,2.0,0.0
2025-11-13 02:30:00,0.0,0.0,0.0,7.67,1.72,0.0
2025-11-13 03:30:00,0.0,0.0,0.0,7.32,1.93,0.0
2025-11-13 04:30:00,0.0,0.0,0.0,6.66,2.14,0.0
2025-11-13 05:30:00,0.0,0.0,0.0,7.35,2.14,0.0
2025-11-13 06:30:00,0.0,0.0,-2.16,6.49,2.14,0.0
2025-11-13 07:30:00,18464.7,23.47,4.67,7.43,2.14,0.0
2025-11-13 08:30:00,70272.0,59.71,10.24,8.03,2.41,0.0
2025-11-13 09:30:00,249996.3,170.76,14.17,8.23,2.97,0.0
2025-11-13 10:30:00,155019.3,113.85,16.12,9.04,3.17,0.0
2025-11-13 11:30:00,161442.6,117.86,15.91,9.49,3.66,0.0
2025-11-13 12:30:00,147571.2,109.31,13.58,9.78,2.9,0.0
2025-11-13 13:30:00,182817.0,131.94,9.32,9.94,2.41,0.0
2025-11-13 14:30:00,99149.4,82.76,3.49,9.9,1.79,0.0
2025-11-13 15:30:00,0.0,0.0,0.0,9.01,2.28,0.0
2025-11-13 16:30:00,0.0,0.0,0.0,8.04,3.03,0.0
2025-11-13 17:30:00,0.0,0.0,0.0,7.77,3.66,0.0
2025-11-13 18:30:00,0.0,0.0,0.0,7.81,4.14,0.0
2025-11-13 19:30:00,0.0,0.0,0.0,8.02,4.21,0.0
2025-11-13 20:30:00,0.0,0.0,0.0,8.3,4.14,0.0
2025-11-13 21:30:00,0.0,0.0,0.0,8.36,4.28,0.0
2025-11-13 22:30:00,0.0,0.0,0.0,8.21,4.48,0.0
2025-11-13 23:30:00,0.0,0.0,0.0,8.06,4.55,0.0
2025-11-14 00:30:00,0.0,0.0,0.0,8.17,4.34,0.0
2025-11-14 01:30:00,0.0,0.0,0.0,8.45,4.28,0.0
2025-11-14 02:30:00,0.0,0.0,0.0,8.87,4.07,0.0
2025-11-14 03:30:00,0.0,0.0,0.0,8.9,3.72,0.0
2025-11-14 04:30:00,0.0,0.0,0.0,8.82,3.1,0.0
2025-11-14 05:30:00,0.0,0.0,0.0,8.45,2.41,0.0
2025-11-14 06:30:00,0.0,0.0,-2.41,7.84,2.14,0.0
2025-11-14 07:30:00,34806.6,35.97,4.42,7.53,2.0,0.0
2025-11-14 08:30:00,70985.7,60.19,9.98,7.46,2.0,0.0
2025-11-14 09:30:00,116259.9,89.22,13.9,8.39,2.07,0.0
2025-11-14 10:30:00,199506.6,141.78,15.85,9.47,1.72,0.0
2025-11-14 11:30:00,127093.5,97.31,15.65,9.82,1.38,0.0
2025-11-14 12:30:00,131119.5,99.69,13.33,10.24,1.66,0.0
2025-11-14 13:30:00,118840.2,92.12,9.09,10.23,1.24,0.0
2025-11-14 14:30:00,50343.3,48.47,3.27,9.91,0.9,0.0
2025-11-14 15:30:00,0.0,0.0,0.0,9.32,1.59,0.0
2025-11-14 16:30:00,0.0,0.0,0.0,8.23,2.21,0.0
2025-11-14 17:30:00,0.0,0.0,0.0,7.81,2.83,0.0
2025-11-14 18:30:00,0.0,0.0,0.0,7.94,2.97,0.0
2025-11-14 19:30:00,0.0,0.0,0.0,7.85,3.03,0.0
2025-11-14 20:30:00,0.0,0.0,0.0,7.81,3.24,0.0
2025-11-14 21:30:00,0.0,0.0,0.0,8.62,3.93,0.0
2025-11-14 22:30:00,0.0,0.0,0.0,9.11,4.41,0.0
2025-11-14 23:30:00,0.0,0.0,0.0,9.85,4.83,0.0
2025-11-15 00:30:00,0.0,0.0,0.0,10.5,5.24,0.0
2025-11-15 01:30:00,0.0,0.0,0.0,10.49,5.17,0.0
2025-11-15 02:30:00,0.0,0.0,0.0,10.53,4.76,0.0
2025-11-15 03:30:00,0.0,0.0,0.0,10.24,4.34,0.0
2025-11-15 04:30:00,0.0,0.0,0.0,10.25,4.62,0.0
2025-11-15 05:30:00,0.0,0.0,0.0,10.32,4.97,0.0
2025-11-15 06:30:00,0.0,0.0,-2.66,10.25,5.03,0.0
2025-11-15 07:30:00,62110.2,56.01,4.17,10.15,4.69,0.0
2025-11-15 08:30:00,397457.7,263.4,9.72,10.35,4.69,0.0
2025-11-15 09:30:00,544699.5,352.04,13.63,10.78,4.69,0.0
2025-11-15 10:30:00,714779.7,460.56,15.59,11.77,4.34,0.0
2025-11-15 11:30:00,781373.4,503.51,15.4,12.35,4.76,0.0
2025-11-15 12:30:00,662222.1,428.76,13.09,12.59,5.1,0.0
2025-11-15 13:30:00,412921.2,275.97,8.87,12.47,5.45,0.0
2025-11-15 14:30:00,119736.9,97.51,3.06,12.0,5.31,0.0
2025-11-15 15:30:00,0.0,0.0,0.0,11.43,5.59,0.0
2025-11-15 16:30:00,0.0,0.0,0.0,11.1,6.41,0.0
2025-11-15 17:30:00,0.0,0.0,0.0,11.13,6.69,0.0
2025-11-15 18:30:00,0.0,0.0,0.0,11.19,6.97,0.0
2025-11-15 19:30:00,0.0,0.0,0.0,11.17,6.83,0.0
2025-11-15 20:30:00,0.0,0.0,0.0,11.26,7.03,0.0
2025-11-15 21:30:00,0.0,0.0,0.0,11.22,7.31,0.0
2025-11-15 22:30:00,0.0,0.0,0.0,11.44,7.66,0.0
2025-11-15 23:30:00,0.0,0.0,0.0,11.33,7.72,0.0
2025-11-16 00:30:00,0.0,0.0,0.0,11.15,8.41,0.0
2025-11-16 01:30:00,0.0,0.0,0.0,11.03,8.07,0.0
2025-11-16 02:30:00,0.0,0.0,0.0,11.02,7.52,0.0
2025-11-16 03:30:00,0.0,0.0,0.0,10.94,6.55,0.0
2025-11-16 04:30:00,0.0,0.0,0.0,10.69,6.48,0.0
2025-11-16 05:30:00,0.0,0.0,0.0,10.34,6.69,0.0
2025-11-16 06:30:00,0.0,0.0,-2.9,9.92,6.14,0.0
2025-11-16 07:30:00,172477.5,129.35,3.92,9.54,5.93,0.0
2025-11-16 08:30:00,500084.1,324.67,9.47,9.55,6.34,0.0
2025-11-16 09:30:00,717341.7,455.02,13.38,9.96,7.17,0.0
2025-11-16 10:30:00,252906.0,173.12,15.33,10.38,5.93,0.0
2025-11-16 11:30:00,659019.6,420.63,15.15,10.58,6.07,0.0
2025-11-16 12:30:00,454809.9,295.59,12.85,10.71,7.24,0.0
2025-11-16 13:30:00,221649.6,155.79,8.65,10.68,6.69,0.0
2025-11-16 14:30:00,60884.1,56.5,2.86,10.53,6.07,0.0
2025-11-16 15:30:00,0.0,0.0,0.0,10.23,5.86,0.0
2025-11-16 16:30:00,0.0,0.0,0.0,10.16,5.72,0.0
2025-11-16 17:30:00,0.0,0.0,0.0,10.03,5.72,0.0
2025-11-16 18:30:00,0.0,0.0,0.0,10.18,5.31,0.0
2025-11-16 19:30:00,0.0,0.0,0.0,10.07,4.76,0.0
2025-11-16 20:30:00,0.0,0.0,0.0,10.14,4.34,0.0
2025-11-16 21:30:00,0.0,0.0,0.0,9.76,4.34,0.0
2025-11-16 22:30:00,0.0,0.0,0.0,9.63,4.55,0.0
2025-11-16 23:30:00,0.0,0.0,0.0,9.8,4.62,0.0
2025-11-17 00:30:00,0.0,0.0,0.0,9.97,4.9,0.0
2025-11-17 01:30:00,0.0,0.0,0.0,9.8,4.97,0.0
2025-11-17 02:30:00,0.0,0.0,0.0,9.29,4.9,0.0
2025-11-17 03:30:00,0.0,0.0,0.0,9.02,4.76,0.0
2025-11-17 04:30:00,0.0,0.0,0.0,8.95,4.83,0.0
2025-11-17 05:30:00,0.0,0.0,0.0,8.94,4.69,0.0
2025-11-17 06:30:00,0.0,0.0,0.0,8.82,5.17,0.0
